property,unit,depth_interval,year_interval,type,Resolution,scaler,filename,description,s3 paths,DOI
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.cryofibrists_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.calciustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.lithic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluventic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.gypsic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.haplocalcidic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.calciustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.petrocalcic.calciustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.petrocalcic.calciustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torrertic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torrifluventic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.calciustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.dystrustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udic.calciustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vertic.haplustepts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.haploxererts_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.kandiustults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.paleustults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.cryaquands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.humic.haploperox_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haploperox_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.kandiperox_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.argiduridic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.argiduridic.durixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.calcixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.lithic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.lithic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.palexerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calciargidic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.pachic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.pachic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcidic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.cumulic.ultic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.entic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluvaquentic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.fluventic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.haploduridic.durixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.calcixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.ultic.haploxerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.argixerolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
